頻道 ID,頻道網址,頻道標題
UCHlh8btpxm3LAJgRuFiFJKQ,http://www.youtube.com/channel/UCHlh8btpxm3LAJgRuFiFJKQ,王小明886
UCHmbo5zzTY08uR0LX2MHCfg,http://www.youtube.com/channel/UCHmbo5zzTY08uR0LX2MHCfg,Garion Photo Tech
UCHnJwYFNsCU4R2dCSEZCLzg,http://www.youtube.com/channel/UCHnJwYFNsCU4R2dCSEZCLzg,Kamie Kamie 卡米
UCHoFileUAn9bi3wUHPgvOzw,http://www.youtube.com/channel/UCHoFileUAn9bi3wUHPgvOzw,有啖好食 Perfect Continuous Eat
UCHop-jpf-huVT1IYw79ymPw,http://www.youtube.com/channel/UCHop-jpf-huVT1IYw79ymPw,Chico Crypto
UCHrD4qdeQc1BbpG6EPqDBcA,http://www.youtube.com/channel/UCHrD4qdeQc1BbpG6EPqDBcA,ZAmericanEnglish
UCHtrOq9tDqjQAh8hEgru-mw,http://www.youtube.com/channel/UCHtrOq9tDqjQAh8hEgru-mw,Keith LAW
UCHuiy8bXnmK5nisYHUd1J5g,http://www.youtube.com/channel/UCHuiy8bXnmK5nisYHUd1J5g,NVIDIA
UCHx9e4PCXdkoFjXGk-tCsig,http://www.youtube.com/channel/UCHx9e4PCXdkoFjXGk-tCsig,Joeyful Joey 豚長
UCHyByhie4oQjM3uMdrsLYzA,http://www.youtube.com/channel/UCHyByhie4oQjM3uMdrsLYzA,Kiba Inu World
UCI-X-U1IjLX47kAxuSOB6YA,http://www.youtube.com/channel/UCI-X-U1IjLX47kAxuSOB6YA,Lion3D
UCI0uDDlDn44Ty0OoRk9FcqQ,http://www.youtube.com/channel/UCI0uDDlDn44Ty0OoRk9FcqQ,齡記通識
UCI1QNAcCGfoenvr5Gk_QvRQ,http://www.youtube.com/channel/UCI1QNAcCGfoenvr5Gk_QvRQ,惠州十里銀灘美麗筍盤王
UCI1zO6-A3h7DHg-R_x34vLg,http://www.youtube.com/channel/UCI1zO6-A3h7DHg-R_x34vLg,GQ Taiwan
UCI2FRQyYm-Vo9rvs6q6wcHg,http://www.youtube.com/channel/UCI2FRQyYm-Vo9rvs6q6wcHg,Nice piano sheets
UCI2Vi37eyYzwkKklD1Uxh-Q,http://www.youtube.com/channel/UCI2Vi37eyYzwkKklD1Uxh-Q,香港兒童數學協會
UCI2nIzF-xcj5EUdWzpJPnyw,http://www.youtube.com/channel/UCI2nIzF-xcj5EUdWzpJPnyw,汽車生活 MotorLife
UCI6jsf0X5hMbESL9oSaVaaw,http://www.youtube.com/channel/UCI6jsf0X5hMbESL9oSaVaaw,寰宇筍盤GC Global - 大灣區物業專家上市公司附屬機構
UCI78AdiI6f7VKhqW1i4B3Rw,http://www.youtube.com/channel/UCI78AdiI6f7VKhqW1i4B3Rw,Zach Choi
UCI7M65p3A-D3P4v5qW8POxQ,http://www.youtube.com/channel/UCI7M65p3A-D3P4v5qW8POxQ,CryptosRUs
UCI7VRc608CWTOiW7EkI6lXw,http://www.youtube.com/channel/UCI7VRc608CWTOiW7EkI6lXw,小美买什么
UCI8gFrz5_e8x1fR4p1YgbgQ,http://www.youtube.com/channel/UCI8gFrz5_e8x1fR4p1YgbgQ,卡洛斯Carlos 股模擬 
UCIA1cVxXdx1xykhW4EdwWUQ,http://www.youtube.com/channel/UCIA1cVxXdx1xykhW4EdwWUQ,瑞瑞VLOG🩷
UCIALMKvObZNtJ6AmdCLP7Lg,http://www.youtube.com/channel/UCIALMKvObZNtJ6AmdCLP7Lg,Bloomberg Television
UCIAaNr5U1el0LScWQr8b2Yg,http://www.youtube.com/channel/UCIAaNr5U1el0LScWQr8b2Yg,Beginner Trading
UCIBKyyYZsr8lqbHWXj-GONw,http://www.youtube.com/channel/UCIBKyyYZsr8lqbHWXj-GONw,Water | 水哥
UCIBgT5x-fhfL-7tlXGqAjDw,http://www.youtube.com/channel/UCIBgT5x-fhfL-7tlXGqAjDw,遊戲生菜
UCIECJyQ6meDyN-UnVHgXAMA,http://www.youtube.com/channel/UCIECJyQ6meDyN-UnVHgXAMA,台灣達人秀
UCIEJRk1RJuG_nmmcxoJUVJw,http://www.youtube.com/channel/UCIEJRk1RJuG_nmmcxoJUVJw,glorykasumi
UCIGUFivK2exiseCZLpfkaew,http://www.youtube.com/channel/UCIGUFivK2exiseCZLpfkaew,REV Channel
UCIGndC-Uc6BSEScD_5vOxvg,http://www.youtube.com/channel/UCIGndC-Uc6BSEScD_5vOxvg,人民的日报
UCIIZW9HopU9GrQMfM_YpY2g,http://www.youtube.com/channel/UCIIZW9HopU9GrQMfM_YpY2g,Dan Lok - 駱峰
UCIIwLX8REayuH-sNLf8c-3A,http://www.youtube.com/channel/UCIIwLX8REayuH-sNLf8c-3A,肥仔傑
UCIJI8DU0JZi_3VtBpxoBoDA,http://www.youtube.com/channel/UCIJI8DU0JZi_3VtBpxoBoDA,HKBird Auto Channel
UCIJi-8lkE1Jeps5lcPu29Ag,http://www.youtube.com/channel/UCIJi-8lkE1Jeps5lcPu29Ag,TheBoobyTwins 雙生兒
UCIKK6XL2eSlZ0Df2_rs9vLQ,http://www.youtube.com/channel/UCIKK6XL2eSlZ0Df2_rs9vLQ,煲劇廢噏Literal Nothing
UCIKhrdByqxGYzRPalK1BjCQ,http://www.youtube.com/channel/UCIKhrdByqxGYzRPalK1BjCQ,升旗易日報
UCIMRzXd5vHeG5G1Ax1HAhuw,http://www.youtube.com/channel/UCIMRzXd5vHeG5G1Ax1HAhuw,Nestor Tamayo
UCIRYBXDze5krPDzAEOxFGVA,http://www.youtube.com/channel/UCIRYBXDze5krPDzAEOxFGVA,Guardian News
UCIVJVsvuIB-JuoSLBmFC0Ew,http://www.youtube.com/channel/UCIVJVsvuIB-JuoSLBmFC0Ew,Weibo微博
UCIXKDF0N_c_AWyJr-O3H7ng,http://www.youtube.com/channel/UCIXKDF0N_c_AWyJr-O3H7ng,智富財經 Invest Smarter
UCI_EXjUIOC1caoKECKrOT7Q,http://www.youtube.com/channel/UCI_EXjUIOC1caoKECKrOT7Q,Chinese with Jessie
UCI_OAlxWg5m7hOi_qM8Z_-A,http://www.youtube.com/channel/UCI_OAlxWg5m7hOi_qM8Z_-A,Simply
UCIb34uXDsfTq4PJKW0eztkA,http://www.youtube.com/channel/UCIb34uXDsfTq4PJKW0eztkA,Jason Pizzino
UCIb9XaFlxoOQ1R7eoJyxcmg,http://www.youtube.com/channel/UCIb9XaFlxoOQ1R7eoJyxcmg,漂流瓶的香港日记
UCIcHsJQbql4e7pKkGiaFdyg,http://www.youtube.com/channel/UCIcHsJQbql4e7pKkGiaFdyg,SomethingGood
UCIccxwXZQsvnxncUur5HPAA,http://www.youtube.com/channel/UCIccxwXZQsvnxncUur5HPAA,超人看電影
UCIcu3Wdcw1VggERc6sJqEkQ,http://www.youtube.com/channel/UCIcu3Wdcw1VggERc6sJqEkQ,日更頻道PLUS
UCId3K8dU1lT_77Uvf6ivtjQ,http://www.youtube.com/channel/UCId3K8dU1lT_77Uvf6ivtjQ,折腾5号
UCIffDTZLiIYgnzA08UAorKg,http://www.youtube.com/channel/UCIffDTZLiIYgnzA08UAorKg,Intrinsic Value System
UCIfl4Pc3xRYZGxrWQGlr07w,http://www.youtube.com/channel/UCIfl4Pc3xRYZGxrWQGlr07w,Uncle Sam 頻道
UCIgkD7gw6BS2DSlVR5qzI9w,http://www.youtube.com/channel/UCIgkD7gw6BS2DSlVR5qzI9w,阿龍chris
UCIhcS8icKyFwzYIERryFC1w,http://www.youtube.com/channel/UCIhcS8icKyFwzYIERryFC1w,Canaan K
UCIjIEN-07D-m9wdmfav4Hpw,http://www.youtube.com/channel/UCIjIEN-07D-m9wdmfav4Hpw,Open音樂頻道
UCIjuLiLHdFxYtFmWlbTGQRQ,http://www.youtube.com/channel/UCIjuLiLHdFxYtFmWlbTGQRQ,Peter Schiff
UCIl3tlUalRdCdntt7wbZ5-g,http://www.youtube.com/channel/UCIl3tlUalRdCdntt7wbZ5-g,ULTRAZ AUTO
UCIlv2zQgmulRhEa1yCGLhpg,http://www.youtube.com/channel/UCIlv2zQgmulRhEa1yCGLhpg,三度C
UCIm6mBJYe1uGg5wPKyO2ZPQ,http://www.youtube.com/channel/UCIm6mBJYe1uGg5wPKyO2ZPQ,比特币军长
UCIoY1yDMy1PszIgr4_QeweQ,http://www.youtube.com/channel/UCIoY1yDMy1PszIgr4_QeweQ,學交易的二哈
UCIomFkAj4Vq_rGX2Jot7D8A,http://www.youtube.com/channel/UCIomFkAj4Vq_rGX2Jot7D8A,AI超元域
UCIpZAGl9xHcuzmHW0AAJs7g,http://www.youtube.com/channel/UCIpZAGl9xHcuzmHW0AAJs7g,蘋果妹
UCIraGjqGxcks1NeVA8P4gAA,http://www.youtube.com/channel/UCIraGjqGxcks1NeVA8P4gAA,Z檔案
UCItvYIl_t9VF872TAzcu2Gg,http://www.youtube.com/channel/UCItvYIl_t9VF872TAzcu2Gg,鬼哥睇乜戲 BroGhostMovie
UCIuNPxqDGG08p3EqCwY0XIg,http://www.youtube.com/channel/UCIuNPxqDGG08p3EqCwY0XIg,Smart Travel
UCIupxEVxTDzxZ1-IZzZZIYQ,http://www.youtube.com/channel/UCIupxEVxTDzxZ1-IZzZZIYQ,Brian自修室
UCIvpVyXrw_lLbZoGR_0RRuQ,http://www.youtube.com/channel/UCIvpVyXrw_lLbZoGR_0RRuQ,Mario Hau 孝仔
UCIyzZhsLEzi9QUgm-7Q_RKQ,http://www.youtube.com/channel/UCIyzZhsLEzi9QUgm-7Q_RKQ,周太頻道 | Mrs Chow’s Channel
UCIzRVcWiNYzS80bGR8Yagig,http://www.youtube.com/channel/UCIzRVcWiNYzS80bGR8Yagig,EricaYuen
UCJ1AQKGXBueQ0g68mwx10Aw,http://www.youtube.com/channel/UCJ1AQKGXBueQ0g68mwx10Aw,Susanna Kwan - Topic
UCJ24N4O0bP7LGLBDvye7oCA,http://www.youtube.com/channel/UCJ24N4O0bP7LGLBDvye7oCA,Matt D'Avella
UCJ29RUajHhET4mPA-hyxesQ,http://www.youtube.com/channel/UCJ29RUajHhET4mPA-hyxesQ,Melody Tam
UCJ5WSLQrYslhzrLZ626ymtg,http://www.youtube.com/channel/UCJ5WSLQrYslhzrLZ626ymtg,美漫美玩 Henry
UCJ5ucBLaz_l4pEEqY6jDDIQ,http://www.youtube.com/channel/UCJ5ucBLaz_l4pEEqY6jDDIQ,夢姐
UCJ6rlGjE5pO0SqMOfxBUrhQ,http://www.youtube.com/channel/UCJ6rlGjE5pO0SqMOfxBUrhQ,TommyTommy Japan
UCJ8mBhMFNfy9xB-Z4eDRhTA,http://www.youtube.com/channel/UCJ8mBhMFNfy9xB-Z4eDRhTA,币圈彭于晏
UCJBq1fEtF9N5PXFwzBuI8-g,http://www.youtube.com/channel/UCJBq1fEtF9N5PXFwzBuI8-g,Hinry Lau 劉卓軒
UCJCOSwC2p70uelbAHPjYRCA,http://www.youtube.com/channel/UCJCOSwC2p70uelbAHPjYRCA,加密泰瑞 Terry BTC
UCJCg4enuciH7IlFIBaJ_NEQ,http://www.youtube.com/channel/UCJCg4enuciH7IlFIBaJ_NEQ,Timeless Music
UCJFOER35ggIWwsXh2ZDnqyg,http://www.youtube.com/channel/UCJFOER35ggIWwsXh2ZDnqyg,The Economic Times
UCJGCF1TuNIn-7j-6y6jGTmg,http://www.youtube.com/channel/UCJGCF1TuNIn-7j-6y6jGTmg,尚恩 Shawn
UCJGbWi3VlQEnWhdZSdWLBWg,http://www.youtube.com/channel/UCJGbWi3VlQEnWhdZSdWLBWg,Dr. Taosha
UCJHORMt5-NJJaK-3jNWBHKw,http://www.youtube.com/channel/UCJHORMt5-NJJaK-3jNWBHKw,差不多小姐 Miss Whatever
UCJHObTFu75LOjJcmeAU5THA,http://www.youtube.com/channel/UCJHObTFu75LOjJcmeAU5THA,Casgains Academy
UCJHdJBSKupuYrzd8x5nkNvA,http://www.youtube.com/channel/UCJHdJBSKupuYrzd8x5nkNvA,大眼影探
UCJHolkQ95CDWq8UZZMBrqXw,http://www.youtube.com/channel/UCJHolkQ95CDWq8UZZMBrqXw,泰山自煮 tarzancooks
UCJIiFmUy2sBtNmbzD-XtkBg,http://www.youtube.com/channel/UCJIiFmUy2sBtNmbzD-XtkBg,加密悍匪
UCJJ8Ew1kzUKEeR3-hY3AB7A,http://www.youtube.com/channel/UCJJ8Ew1kzUKEeR3-hY3AB7A,Bangkok213
UCJMXvwkOq131_aOnyFUzeqw,http://www.youtube.com/channel/UCJMXvwkOq131_aOnyFUzeqw,Car通
UCJNZ-9bycdN0G7gtBlKVLXg,http://www.youtube.com/channel/UCJNZ-9bycdN0G7gtBlKVLXg,阿虎投资美股
UCJNe138ix6164PaqvG3ogYA,http://www.youtube.com/channel/UCJNe138ix6164PaqvG3ogYA,MinatoTV
UCJOWfCglfWPqtyeHluR4xUw,http://www.youtube.com/channel/UCJOWfCglfWPqtyeHluR4xUw,Automio
UCJOXYqSQkDVoASC4eOHFELw,http://www.youtube.com/channel/UCJOXYqSQkDVoASC4eOHFELw,Kubotube Makers
UCJRTUOYb0CwxP7aBIH7mgaQ,http://www.youtube.com/channel/UCJRTUOYb0CwxP7aBIH7mgaQ,Cat Cute Cat
UCJS0K01yC8BmQtSuRdqqo3w,http://www.youtube.com/channel/UCJS0K01yC8BmQtSuRdqqo3w,Jackson Wang
UCJSSyL38G3cBxjRUrGh6Cgw,http://www.youtube.com/channel/UCJSSyL38G3cBxjRUrGh6Cgw,Vivi 英國物業優惠情報
UCJSYgGZ7eHLauAUBvDSYwxg,http://www.youtube.com/channel/UCJSYgGZ7eHLauAUBvDSYwxg,Cheer-Up Hong Kong
UCJTt3lJhIY7NjThHiinwNLg,http://www.youtube.com/channel/UCJTt3lJhIY7NjThHiinwNLg,皓男 Hong Kong Walker
UCJUIqG9JUcQ5saqXSYTF0gg,http://www.youtube.com/channel/UCJUIqG9JUcQ5saqXSYTF0gg,OK哥环球探海记  okge ocean exploration
UCJW4JxbN3SVoe4NcYWOq1-A,http://www.youtube.com/channel/UCJW4JxbN3SVoe4NcYWOq1-A,美股夢想家-施雅棠
UCJW5Rvw40zTKdHy29wf6E4w,http://www.youtube.com/channel/UCJW5Rvw40zTKdHy29wf6E4w,hkmalls
UCJWCJCWOxBYSi5DhCieLOLQ,http://www.youtube.com/channel/UCJWCJCWOxBYSi5DhCieLOLQ,aantonop
UCJWVzA2lNYneVMm5SkK4HNA,http://www.youtube.com/channel/UCJWVzA2lNYneVMm5SkK4HNA,lomungtung
UCJXFBxnPPRl6Oz-pZKvVUQQ,http://www.youtube.com/channel/UCJXFBxnPPRl6Oz-pZKvVUQQ,韓國女生Judy
UCJY3w1r6qsy8pbBGlY3ST7Q,http://www.youtube.com/channel/UCJY3w1r6qsy8pbBGlY3ST7Q,小夏易經視角
UCJ_ZHN79h3MIzgLcyixLamw,http://www.youtube.com/channel/UCJ_ZHN79h3MIzgLcyixLamw,Lone Yung
UCJa-Wsn0DvG5JRKRbKZ83PA,http://www.youtube.com/channel/UCJa-Wsn0DvG5JRKRbKZ83PA,Dino Squad
UCJaRs8qYruylR0LiXZXA2QQ,http://www.youtube.com/channel/UCJaRs8qYruylR0LiXZXA2QQ,iCARMIX 
UCJbGkDdOoEUzOQJm2zTRWzg,http://www.youtube.com/channel/UCJbGkDdOoEUzOQJm2zTRWzg,Gab from China
UCJcpV_51EA0Up3SpWFyHPYw,http://www.youtube.com/channel/UCJcpV_51EA0Up3SpWFyHPYw,香港交通意外video 2號
UCJe27ISM-DMxKlX38wm8WlA,http://www.youtube.com/channel/UCJe27ISM-DMxKlX38wm8WlA,佳諭 Flyflyjanice
UCJeEEht3JFUQdd0FtA8ZE9A,http://www.youtube.com/channel/UCJeEEht3JFUQdd0FtA8ZE9A,楚門投資TRUE MAN
UCJi4s7bhY0gWnAVziqMujaA,http://www.youtube.com/channel/UCJi4s7bhY0gWnAVziqMujaA,Relaxation Traveller 您比老板早退休
UCJiVKTRgczRdoYhaxq9ogoA,http://www.youtube.com/channel/UCJiVKTRgczRdoYhaxq9ogoA,熊二美食记
UCJjAIBWeY022ZNj_Cp_6wAw,http://www.youtube.com/channel/UCJjAIBWeY022ZNj_Cp_6wAw,The Tesla Space
UCJk3wsIuHRzCTdKUZykIK8A,http://www.youtube.com/channel/UCJk3wsIuHRzCTdKUZykIK8A,Layah Heilpern
UCJkITsrZncJrmEuNtbFGChg,http://www.youtube.com/channel/UCJkITsrZncJrmEuNtbFGChg,FinEx Club Hong Kong
UCJl_JouBw2qG7vbFGlKjQgA,http://www.youtube.com/channel/UCJl_JouBw2qG7vbFGlKjQgA,伯賴
UCJl_nl8fEGf9HfLxzIri8Bw,http://www.youtube.com/channel/UCJl_nl8fEGf9HfLxzIri8Bw,鏡頭面面觀
UCJmaaSJX_PkfUmTuxWbrzLw,http://www.youtube.com/channel/UCJmaaSJX_PkfUmTuxWbrzLw,Kelvin Learns Investing
UCJp8_UN4qpYhSzENRDPbrOQ,http://www.youtube.com/channel/UCJp8_UN4qpYhSzENRDPbrOQ,Auto Guyz Relation拍車男
UCJsUvAqDzczYv2UpFmu4PcA,http://www.youtube.com/channel/UCJsUvAqDzczYv2UpFmu4PcA,Nas Daily
UCJtdYPBqIwTyzTx7xxpyPXw,http://www.youtube.com/channel/UCJtdYPBqIwTyzTx7xxpyPXw,Marco Investing
UCJu9YBNOzKUFSTgMz1B_XuQ,http://www.youtube.com/channel/UCJu9YBNOzKUFSTgMz1B_XuQ,MoneyCast
UCJuGOfPyKzli3sMy39nJhNw,http://www.youtube.com/channel/UCJuGOfPyKzli3sMy39nJhNw,Kia Hong Kong
UCJuc9Hm2DI5hWHOldc_Hp1w,http://www.youtube.com/channel/UCJuc9Hm2DI5hWHOldc_Hp1w,Tai Choo Yee 戴祖億
UCJv5T2W-D3K3fYO0prgv5uw,http://www.youtube.com/channel/UCJv5T2W-D3K3fYO0prgv5uw,Steven Schapiro
UCJw5CcHf07LK1LVFLadkccA,http://www.youtube.com/channel/UCJw5CcHf07LK1LVFLadkccA,Yylamproducer
UCJwaY349wPgj9hqITVfrCow,http://www.youtube.com/channel/UCJwaY349wPgj9hqITVfrCow,小鱼总vlog
UCJxWcxd-TB4lYVir6rFsOHg,http://www.youtube.com/channel/UCJxWcxd-TB4lYVir6rFsOHg,黄河边播报
UCJyNgxcH1yKIXGd_gqtiLRw,http://www.youtube.com/channel/UCJyNgxcH1yKIXGd_gqtiLRw,Yins_Music
UCK-aOjEvZNJl3HINja0gAiQ,http://www.youtube.com/channel/UCK-aOjEvZNJl3HINja0gAiQ,Adam Khoo
UCK-h96foeLzN3punpi7mbbQ,http://www.youtube.com/channel/UCK-h96foeLzN3punpi7mbbQ,馨多士
UCK0aFBZXjAJJlt_GCUXqtjA,http://www.youtube.com/channel/UCK0aFBZXjAJJlt_GCUXqtjA,EC 輕鬆頻道
UCK0huVySoNU_wfFusHfn9DQ,http://www.youtube.com/channel/UCK0huVySoNU_wfFusHfn9DQ,Smart Education
UCK1ToEJH1GvirqFDoTxeXsg,http://www.youtube.com/channel/UCK1ToEJH1GvirqFDoTxeXsg,漫谈投资理财
UCK2fDup-S4NRMYhsNtvxmjw,http://www.youtube.com/channel/UCK2fDup-S4NRMYhsNtvxmjw,夠吹
UCK3w4-Gt8YDw_RDqNNFbfgA,http://www.youtube.com/channel/UCK3w4-Gt8YDw_RDqNNFbfgA,Fuel the Adventure 
UCK5G4zGBc3NdddfUXAfLDnw,http://www.youtube.com/channel/UCK5G4zGBc3NdddfUXAfLDnw,Tak Tak Mama
UCK8YMJaS_ITUED3vwpADSgg,http://www.youtube.com/channel/UCK8YMJaS_ITUED3vwpADSgg,Rachel How
UCK8sQmJBp8GCxrOtXWBpyEA,http://www.youtube.com/channel/UCK8sQmJBp8GCxrOtXWBpyEA,Google
UCKBBMJ8YNWQTUKQ8PtGDb2Q,http://www.youtube.com/channel/UCKBBMJ8YNWQTUKQ8PtGDb2Q,呂捷
UCKCfwVWuarSw-HU7_fcbVRA,http://www.youtube.com/channel/UCKCfwVWuarSw-HU7_fcbVRA,Ruby Lau
UCKIT-aqZTSaKgx58yIZi1oQ,http://www.youtube.com/channel/UCKIT-aqZTSaKgx58yIZi1oQ,8891汽車
UCKIezjkVYd930uVxZhpQ5hg,http://www.youtube.com/channel/UCKIezjkVYd930uVxZhpQ5hg,穆家駿 穆sir
UCKKDPrTVNzxA6hdsBWVfSFQ,http://www.youtube.com/channel/UCKKDPrTVNzxA6hdsBWVfSFQ,Taste of Asian Food
UCKKj4ZuxwASlhQfITji-vhw,http://www.youtube.com/channel/UCKKj4ZuxwASlhQfITji-vhw,Nomad TV
UCKLpdhWIIvJ-06fg_j_-oGA,http://www.youtube.com/channel/UCKLpdhWIIvJ-06fg_j_-oGA,大聲聲
UCKMDqnJbYx6yv0N-dRvRAgQ,http://www.youtube.com/channel/UCKMDqnJbYx6yv0N-dRvRAgQ,Caffeinated Blogger
UCKMZ34aa78_8tsPpIeuIMmA,http://www.youtube.com/channel/UCKMZ34aa78_8tsPpIeuIMmA,努力的Lorre油管频道
UCKQvGU-qtjEthINeViNbn6A,http://www.youtube.com/channel/UCKQvGU-qtjEthINeViNbn6A,Alex Becker's Channel
UCKRy0MlXTfNVFkUU71T7Wlw,http://www.youtube.com/channel/UCKRy0MlXTfNVFkUU71T7Wlw,杰尼辉和小栗川
UCKSVUHI9rbbkXhvAXK-2uxA,http://www.youtube.com/channel/UCKSVUHI9rbbkXhvAXK-2uxA,Supercar Blondie
UCKT2ks7FJQXTfq4EQ0gFPdw,http://www.youtube.com/channel/UCKT2ks7FJQXTfq4EQ0gFPdw,王坦克
UCKVO6ZiSHNmayqTN9_lvxuA,http://www.youtube.com/channel/UCKVO6ZiSHNmayqTN9_lvxuA,edbgovhk
UCKVbS1zxGk2xapayHKu_OXw,http://www.youtube.com/channel/UCKVbS1zxGk2xapayHKu_OXw,Horizon
UCKW_xzxlZlQQYm42HixNFEA,http://www.youtube.com/channel/UCKW_xzxlZlQQYm42HixNFEA,0xmd
UCKXnzOUxOnu_4HrgsNwk7Cw,http://www.youtube.com/channel/UCKXnzOUxOnu_4HrgsNwk7Cw,伍俊瑜-大魚
UCKZTMEU2VFRD2tks_sRAJdg,http://www.youtube.com/channel/UCKZTMEU2VFRD2tks_sRAJdg,戲痴HeyChill
UCKcXxZDus9bh2iCyjxD2MfA,http://www.youtube.com/channel/UCKcXxZDus9bh2iCyjxD2MfA,贤宝宝
UCKelCK4ZaO6HeEI1KQjqzWA,http://www.youtube.com/channel/UCKelCK4ZaO6HeEI1KQjqzWA,The AI Daily Brief: Artificial Intelligence News
UCKf3bixa-gvh3Yb2rCd8wwQ,http://www.youtube.com/channel/UCKf3bixa-gvh3Yb2rCd8wwQ,The City Club of Cleveland
UCKfdnvNB28JZjkmXqHLuYyQ,http://www.youtube.com/channel/UCKfdnvNB28JZjkmXqHLuYyQ,灣區好房子-幸福家 Bosco團隊
UCKh2nOrPXCW4nXuhr_ZTIzg,http://www.youtube.com/channel/UCKh2nOrPXCW4nXuhr_ZTIzg,TVB  綜藝 
UCKi4qQktCnmTiK6x82jz3Nw,http://www.youtube.com/channel/UCKi4qQktCnmTiK6x82jz3Nw,LoiLoNote School 台灣 & 香港
UCKi9Gr3yA1gxfLt15_wbsSA,http://www.youtube.com/channel/UCKi9Gr3yA1gxfLt15_wbsSA,KQJ   (Jay )
UCKiuwz_hXjK9vOY8agU7jHw,http://www.youtube.com/channel/UCKiuwz_hXjK9vOY8agU7jHw,陳淽菁就是陳芷菁 Astrid Chan Official
UCKjOFIFE0q71IJ4GFx4brng,http://www.youtube.com/channel/UCKjOFIFE0q71IJ4GFx4brng,Russell Stannard (TTVideos)
UCKjflY8gRC1ojOrs20s_YTg,http://www.youtube.com/channel/UCKjflY8gRC1ojOrs20s_YTg,NVIDIA Report
UCKk0kHA3fmAkxoaqYj_2RSw,http://www.youtube.com/channel/UCKk0kHA3fmAkxoaqYj_2RSw,John Rod Dondoyano
UCKlg5XJ46R1NE4QHdgiR8ZA,http://www.youtube.com/channel/UCKlg5XJ46R1NE4QHdgiR8ZA,404书院
UCKmf0an5k0DOt2M-2dWRN7g,http://www.youtube.com/channel/UCKmf0an5k0DOt2M-2dWRN7g,饺子嫂子
UCKqBvJ2JeSbWku68S0gqSMg,http://www.youtube.com/channel/UCKqBvJ2JeSbWku68S0gqSMg,Gin Lee李幸倪
UCKqefVgoLEARsDxuOrG2Kjw,http://www.youtube.com/channel/UCKqefVgoLEARsDxuOrG2Kjw,hashTECH 科技玩物
UCKs2nbiCJbfN_U_QShakr7A,http://www.youtube.com/channel/UCKs2nbiCJbfN_U_QShakr7A,即新聞
UCKsb4ZoJ6KmL_dugpsqqjfg,http://www.youtube.com/channel/UCKsb4ZoJ6KmL_dugpsqqjfg,Bilingual Parenting with Ms. Truda
UCKtiMrNZq0gGbPTnsMu7Bsw,http://www.youtube.com/channel/UCKtiMrNZq0gGbPTnsMu7Bsw,Ruri Ohama
UCKu8g_nj8xMm7dxuCku_epw,http://www.youtube.com/channel/UCKu8g_nj8xMm7dxuCku_epw,MrEdvin
UCKx0Q69XqZwXa1w2PWqjc2Q,http://www.youtube.com/channel/UCKx0Q69XqZwXa1w2PWqjc2Q,躬行交易室
UCKxWavj9WQyA1B347uzSmOg,http://www.youtube.com/channel/UCKxWavj9WQyA1B347uzSmOg,Mrr Nat Walker
UCKyoG3_GoNdCgg5sDoDnnNg,http://www.youtube.com/channel/UCKyoG3_GoNdCgg5sDoDnnNg,GRENADE 手榴彈
UCL2gZZ3kRdFQiBiPhiquGcQ,http://www.youtube.com/channel/UCL2gZZ3kRdFQiBiPhiquGcQ,粵越粵
UCL5Gf8DjptU9gkXuvcZEKzA,http://www.youtube.com/channel/UCL5Gf8DjptU9gkXuvcZEKzA,Ben爺
UCL5oO8r_GuJyiULQjf2ElqA,http://www.youtube.com/channel/UCL5oO8r_GuJyiULQjf2ElqA,Atlas
UCL8EFTgRS6rRYlvhpMj4zGg,http://www.youtube.com/channel/UCL8EFTgRS6rRYlvhpMj4zGg,星座好好玩 QQ Astro fun
UCL96VcILiOIp4PAYIPzotoQ,http://www.youtube.com/channel/UCL96VcILiOIp4PAYIPzotoQ,hydai
UCLARRv6SDBtFM0oSpc_9l0w,http://www.youtube.com/channel/UCLARRv6SDBtFM0oSpc_9l0w,楊文俊
UCLEFznqlw-lHKbX5Gm-pj9w,http://www.youtube.com/channel/UCLEFznqlw-lHKbX5Gm-pj9w,CKY CampusTV
UCLHnYvhBeW4vv7lhnbcKilg,http://www.youtube.com/channel/UCLHnYvhBeW4vv7lhnbcKilg,ImanTrading
UCLI81ObSlztkaw9Mi5HZdzA,http://www.youtube.com/channel/UCLI81ObSlztkaw9Mi5HZdzA,Priscilla Chan 陳慧嫻
UCLJCryf1vkv61fIJpiOe4ig,http://www.youtube.com/channel/UCLJCryf1vkv61fIJpiOe4ig,麻煩哥MaFan Gor
UCLKIpm7PJR-Gvbx_HNZNj-w,http://www.youtube.com/channel/UCLKIpm7PJR-Gvbx_HNZNj-w,Shirley Yen
UCLKlTvJPcIfs2f_wGMnozwA,http://www.youtube.com/channel/UCLKlTvJPcIfs2f_wGMnozwA,May in Hong Kong 私の香港生活
UCLNCDfcLsRvNGK7LYEmK-bg,http://www.youtube.com/channel/UCLNCDfcLsRvNGK7LYEmK-bg,好歌情报站 Music Channel
UCLNoXf8gq6vhwsrYp-l0J-Q,http://www.youtube.com/channel/UCLNoXf8gq6vhwsrYp-l0J-Q,Xiaomanyc 小马在纽约
UCLPLXSPgySkBypwpi6BrMwg,http://www.youtube.com/channel/UCLPLXSPgySkBypwpi6BrMwg,Jessica Lee
